order_id,date,shift,order_type,trim_misalign,wrong_paper,ink_smudge,wrong_quantity,reject_any
PO-0718-007,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-008,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-009,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-010,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-011,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-012,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-013,2026-07-18,day,other,0,0,0,0,0
PO-0718-014,2026-07-18,day,other,0,0,0,0,0
PO-0718-015,2026-07-18,evening,other,0,0,0,0,0
PO-0718-016,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-017,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-018,2026-07-18,day,other,0,0,0,0,0
PO-0718-019,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-020,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-021,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-022,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-023,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-024,2026-07-18,evening,other,0,0,0,0,0
PO-0718-025,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-026,2026-07-18,evening,other,1,0,0,0,1
PO-0718-027,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-028,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-029,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-030,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-031,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-032,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-033,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-034,2026-07-18,day,other,0,0,0,0,0
PO-0718-035,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-036,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-037,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-038,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-039,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-040,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-041,2026-07-18,evening,other,0,0,0,0,0
PO-0718-042,2026-07-18,evening,other,0,0,0,0,0
PO-0718-043,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-044,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-045,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-046,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-047,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-048,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-049,2026-07-18,day,flyer-poster,0,0,0,0,0
PO-0718-050,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-051,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-052,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-053,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-054,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-055,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-056,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-057,2026-07-18,evening,course-packet,0,0,0,0,0
PO-0718-058,2026-07-18,day,program-booklet,0,0,0,0,0
PO-0718-059,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-060,2026-07-18,evening,program-booklet,0,0,0,0,0
PO-0718-061,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0718-062,2026-07-18,day,course-packet,0,0,0,0,0
PO-0718-063,2026-07-18,evening,flyer-poster,0,0,0,0,0
PO-0720-001,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-002,2026-07-20,evening,flyer-poster,0,0,0,0,0
PO-0720-003,2026-07-20,day,other,0,0,0,0,0
PO-0720-004,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-005,2026-07-20,day,other,0,0,0,0,0
PO-0720-006,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-007,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-008,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-009,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-010,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-011,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-012,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-013,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-014,2026-07-20,day,course-packet,0,0,1,0,1
PO-0720-015,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-016,2026-07-20,evening,flyer-poster,0,0,0,0,0
PO-0720-017,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-018,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-019,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-020,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-021,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-022,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-023,2026-07-20,day,flyer-poster,1,0,0,0,1
PO-0720-024,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-025,2026-07-20,day,other,1,0,0,0,1
PO-0720-026,2026-07-20,day,other,0,0,0,0,0
PO-0720-027,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-028,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-029,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-030,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-031,2026-07-20,day,other,0,0,0,0,0
PO-0720-032,2026-07-20,evening,course-packet,1,0,0,0,1
PO-0720-033,2026-07-20,evening,flyer-poster,0,0,0,0,0
PO-0720-034,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-035,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-036,2026-07-20,evening,program-booklet,0,1,0,0,1
PO-0720-037,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-038,2026-07-20,day,other,0,0,0,0,0
PO-0720-039,2026-07-20,day,other,0,0,0,0,0
PO-0720-040,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-041,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-042,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-043,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-044,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-045,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-046,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-047,2026-07-20,day,other,0,0,0,0,0
PO-0720-048,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-049,2026-07-20,day,other,0,0,0,0,0
PO-0720-050,2026-07-20,evening,flyer-poster,0,0,0,0,0
PO-0720-051,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-052,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-053,2026-07-20,day,other,0,0,0,0,0
PO-0720-054,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-055,2026-07-20,day,flyer-poster,0,0,0,0,0
PO-0720-056,2026-07-20,evening,other,0,0,0,0,0
PO-0720-057,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-058,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-059,2026-07-20,evening,other,0,0,0,0,0
PO-0720-060,2026-07-20,day,flyer-poster,1,0,0,0,1
PO-0720-061,2026-07-20,day,other,0,0,0,0,0
PO-0720-062,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-063,2026-07-20,evening,course-packet,0,0,0,1,1
PO-0720-064,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-065,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-066,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-067,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-068,2026-07-20,evening,program-booklet,0,0,0,0,0
PO-0720-069,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-070,2026-07-20,day,flyer-poster,1,1,0,0,1
PO-0720-071,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-072,2026-07-20,day,course-packet,0,0,0,0,0
PO-0720-073,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-074,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-075,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-076,2026-07-20,day,other,0,0,0,0,0
PO-0720-077,2026-07-20,day,other,0,0,0,0,0
PO-0720-078,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-079,2026-07-20,evening,flyer-poster,0,0,0,0,0
PO-0720-080,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-081,2026-07-20,evening,course-packet,0,0,0,0,0
PO-0720-082,2026-07-20,evening,other,0,0,0,0,0
PO-0720-083,2026-07-20,evening,other,0,0,0,0,0
PO-0720-084,2026-07-20,day,program-booklet,0,0,0,0,0
PO-0720-085,2026-07-20,evening,other,0,0,0,0,0
PO-0721-001,2026-07-21,day,other,0,0,0,0,0
PO-0721-002,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-003,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-004,2026-07-21,day,other,0,0,0,0,0
PO-0721-005,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-006,2026-07-21,day,other,0,1,0,0,1
PO-0721-007,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-008,2026-07-21,day,course-packet,0,1,0,0,1
PO-0721-009,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-010,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-011,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-012,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-013,2026-07-21,day,other,0,0,0,0,0
PO-0721-014,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-015,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-016,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-017,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-018,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-019,2026-07-21,day,other,0,0,0,0,0
PO-0721-020,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-021,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-022,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-023,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-024,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-025,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-026,2026-07-21,day,other,0,0,0,0,0
PO-0721-027,2026-07-21,evening,program-booklet,1,0,0,0,1
PO-0721-028,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-029,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-030,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-031,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-032,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-033,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-034,2026-07-21,day,course-packet,1,0,0,0,1
PO-0721-035,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-036,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-037,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-038,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-039,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-040,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-041,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-042,2026-07-21,day,other,1,0,0,0,1
PO-0721-043,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0721-044,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-045,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-046,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-047,2026-07-21,evening,other,0,0,0,0,0
PO-0721-048,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-049,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-050,2026-07-21,day,other,0,0,0,0,0
PO-0721-051,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-052,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-053,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-054,2026-07-21,day,other,0,0,0,0,0
PO-0721-055,2026-07-21,day,other,0,0,0,0,0
PO-0721-056,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-057,2026-07-21,day,other,0,0,0,0,0
PO-0721-058,2026-07-21,day,other,0,0,0,0,0
PO-0721-059,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-060,2026-07-21,day,course-packet,0,0,0,0,0
PO-0721-061,2026-07-21,evening,program-booklet,0,0,0,0,0
PO-0721-062,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-063,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-064,2026-07-21,day,other,0,0,0,0,0
PO-0721-065,2026-07-21,day,flyer-poster,0,0,0,0,0
PO-0721-066,2026-07-21,day,flyer-poster,1,0,0,0,1
PO-0721-067,2026-07-21,evening,flyer-poster,0,0,0,0,0
PO-0721-068,2026-07-21,evening,course-packet,0,0,0,0,0
PO-0721-069,2026-07-21,day,other,0,0,0,0,0
PO-0721-070,2026-07-21,day,program-booklet,0,0,0,0,0
PO-0722-001,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-002,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-003,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-004,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-005,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-006,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-007,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-008,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-009,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-010,2026-07-22,day,flyer-poster,1,0,0,0,1
PO-0722-011,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-012,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-013,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-014,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-015,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-016,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-017,2026-07-22,evening,other,0,0,0,0,0
PO-0722-018,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-019,2026-07-22,day,other,0,0,0,0,0
PO-0722-020,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-021,2026-07-22,evening,other,0,0,0,0,0
PO-0722-022,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-023,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-024,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-025,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-026,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-027,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-028,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-029,2026-07-22,evening,flyer-poster,0,0,0,0,0
PO-0722-030,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-031,2026-07-22,day,course-packet,0,1,0,0,1
PO-0722-032,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-033,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-034,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-035,2026-07-22,evening,other,0,0,1,0,1
PO-0722-036,2026-07-22,day,other,0,0,0,0,0
PO-0722-037,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-038,2026-07-22,evening,other,0,0,0,0,0
PO-0722-039,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-040,2026-07-22,evening,other,0,0,0,0,0
PO-0722-041,2026-07-22,day,other,0,0,0,0,0
PO-0722-042,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-043,2026-07-22,day,other,0,0,0,0,0
PO-0722-044,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-045,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-046,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-047,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-048,2026-07-22,day,flyer-poster,0,1,0,0,1
PO-0722-049,2026-07-22,day,flyer-poster,0,0,0,1,1
PO-0722-050,2026-07-22,evening,other,0,0,0,0,0
PO-0722-051,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-052,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-053,2026-07-22,evening,other,0,0,0,0,0
PO-0722-054,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-055,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-056,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-057,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-058,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-059,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-060,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-061,2026-07-22,evening,course-packet,1,0,0,0,1
PO-0722-062,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-063,2026-07-22,evening,flyer-poster,0,0,1,0,1
PO-0722-064,2026-07-22,day,other,0,0,0,0,0
PO-0722-065,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-066,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-067,2026-07-22,evening,course-packet,0,0,0,0,0
PO-0722-068,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-069,2026-07-22,day,course-packet,0,0,0,0,0
PO-0722-070,2026-07-22,day,other,0,1,0,0,1
PO-0722-071,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-072,2026-07-22,day,program-booklet,0,0,0,0,0
PO-0722-073,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-074,2026-07-22,day,flyer-poster,0,0,0,0,0
PO-0722-075,2026-07-22,evening,program-booklet,0,0,0,0,0
PO-0722-076,2026-07-22,day,flyer-poster,0,0,0,0,0
